dataset,date,rows,timestamp
taxi,2021-12-16,18502,2025-11-04T13:34:59Z
taxi,2021-12-17,18308,2025-11-04T13:37:12Z
taxi,2021-12-18,13284,2025-11-04T13:39:29Z
taxi,2021-12-19,10243,2025-11-04T13:41:27Z
taxi,2021-12-20,13229,2025-11-04T13:43:33Z
taxi,2021-12-21,12408,2025-11-04T13:45:54Z
taxi,2021-12-22,11976,2025-11-04T13:47:40Z
taxi,2021-12-23,10951,2025-11-04T13:49:12Z
taxi,2021-12-24,8213,2025-11-04T13:51:15Z
taxi,2021-12-25,4468,2025-11-04T13:53:13Z
taxi,2021-12-26,7917,2025-11-04T13:54:58Z
taxi,2021-12-27,10514,2025-11-04T13:57:18Z
taxi,2021-12-28,11128,2025-11-04T13:59:40Z
taxi,2021-12-29,11503,2025-11-04T14:06:08Z
taxi,2021-12-30,11745,2025-11-04T14:08:00Z
taxi,2021-12-31,11730,2025-11-04T14:10:01Z
tnp,2021-10-01,188271,2025-11-04T14:13:39Z
tnp,2021-10-02,224973,2025-11-04T14:16:42Z
tnp,2021-10-03,166256,2025-11-04T14:19:39Z
tnp,2021-10-04,127459,2025-11-04T14:21:53Z
tnp,2021-10-05,131977,2025-11-04T14:24:52Z
tnp,2021-10-06,141197,2025-11-04T14:27:16Z
tnp,2021-10-07,161899,2025-11-04T14:30:36Z
tnp,2021-10-08,195452,2025-11-04T14:34:12Z
tnp,2021-10-09,223979,2025-11-04T14:36:33Z
tnp,2021-10-10,158637,2025-11-04T14:38:57Z
tnp,2021-10-11,128876,2025-11-04T14:41:19Z
tnp,2021-10-12,130753,2025-11-04T14:43:42Z
tnp,2021-10-13,138472,2025-11-04T14:45:38Z
tnp,2021-10-14,155263,2025-11-04T14:47:21Z
tnp,2021-10-15,195592,2025-11-04T14:49:44Z
tnp,2021-10-16,227804,2025-11-04T14:52:34Z
tnp,2021-10-17,170712,2025-11-04T14:54:57Z
tnp,2021-10-18,257816,2025-11-04T15:00:32Z
tnp,2021-10-19,131834,2025-11-04T15:03:36Z
tnp,2021-10-20,137696,2025-11-04T15:06:37Z
tnp,2021-10-21,161753,2025-11-04T15:10:28Z
tnp,2021-10-22,197889,2025-11-04T15:13:49Z
tnp,2021-10-23,230541,2025-11-04T15:17:11Z
tnp,2021-10-24,177909,2025-11-04T15:19:40Z
tnp,2021-10-25,133823,2025-11-04T15:22:06Z
tnp,2021-10-26,133330,2025-11-04T15:24:29Z
tnp,2021-10-27,141026,2025-11-04T15:27:54Z
tnp,2021-10-28,165871,2025-11-04T15:31:09Z
tnp,2021-10-29,218262,2025-11-04T15:33:42Z
tnp,2021-10-30,252532,2025-11-04T15:35:52Z
tnp,2021-10-31,198498,2025-11-04T15:38:08Z
tnp,2021-11-01,132719,2025-11-04T15:41:34Z
tnp,2021-11-02,127322,2025-11-04T15:44:41Z
tnp,2021-11-03,141273,2025-11-04T15:47:45Z
tnp,2021-11-04,159915,2025-11-04T15:49:52Z
tnp,2021-11-05,197621,2025-11-04T15:52:10Z
tnp,2021-11-06,226875,2025-11-04T15:55:27Z
tnp,2021-11-07,165783,2025-11-04T15:57:53Z
tnp,2021-11-08,128598,2025-11-04T16:00:06Z
tnp,2021-11-09,132625,2025-11-04T16:03:50Z
tnp,2021-11-10,147327,2025-11-04T16:07:29Z
tnp,2021-11-11,167115,2025-11-04T16:11:20Z
tnp,2021-11-12,209787,2025-11-04T16:13:59Z
tnp,2021-11-13,246876,2025-11-04T16:17:27Z
tnp,2021-11-14,175216,2025-11-04T16:19:41Z
tnp,2021-11-15,141822,2025-11-04T16:22:18Z
tnp,2021-11-16,144258,2025-11-04T16:25:30Z
tnp,2021-11-17,156551,2025-11-04T16:29:04Z
tnp,2021-11-18,177322,2025-11-04T16:32:15Z
tnp,2021-11-19,207895,2025-11-04T16:35:41Z
tnp,2021-11-20,228998,2025-11-04T16:39:15Z
tnp,2021-11-21,173955,2025-11-04T16:41:59Z
tnp,2021-11-22,136648,2025-11-04T16:44:23Z
tnp,2021-11-23,140664,2025-11-04T16:46:55Z
tnp,2021-11-24,159988,2025-11-04T16:49:22Z
tnp,2021-11-25,114536,2025-11-04T16:51:50Z
tnp,2021-11-26,146249,2025-11-04T16:55:16Z
tnp,2021-11-27,181573,2025-11-04T16:58:08Z
tnp,2021-11-28,143437,2025-11-04T17:00:19Z
tnp,2021-11-29,143138,2025-11-04T17:02:42Z
tnp,2021-11-30,147633,2025-11-04T17:06:08Z
tnp,2021-12-01,153381,2025-11-04T17:09:44Z
tnp,2021-12-02,168624,2025-11-04T17:14:34Z
tnp,2021-12-03,215351,2025-11-04T17:18:05Z
tnp,2021-12-04,253597,2025-11-04T17:21:23Z
tnp,2021-12-05,187496,2025-11-04T17:23:30Z
tnp,2021-12-06,152778,2025-11-04T17:27:27Z
tnp,2021-12-07,160352,2025-11-04T17:31:09Z
tnp,2021-12-08,167167,2025-11-04T17:34:41Z
tnp,2021-12-09,186837,2025-11-04T17:38:12Z
tnp,2021-12-10,226656,2025-11-04T17:41:17Z
tnp,2021-12-11,259640,2025-11-04T17:45:04Z
tnp,2021-12-12,179843,2025-11-04T17:48:52Z
tnp,2021-12-13,138339,2025-11-04T17:51:01Z
tnp,2021-12-14,149187,2025-11-04T17:53:35Z
tnp,2021-12-15,163288,2025-11-04T17:56:10Z
tnp,2021-12-16,182009,2025-11-04T17:58:30Z
tnp,2021-12-17,207894,2025-11-04T18:01:15Z
tnp,2021-12-18,224046,2025-11-04T18:04:35Z
tnp,2021-12-19,163595,2025-11-04T18:08:08Z
tnp,2021-12-20,133951,2025-11-04T18:11:41Z
tnp,2021-12-21,130675,2025-11-04T18:15:07Z
tnp,2021-12-22,135484,2025-11-04T18:17:48Z
tnp,2021-12-23,135562,2025-11-04T18:21:07Z
tnp,2021-12-24,104554,2025-11-04T18:24:22Z
tnp,2021-12-25,67563,2025-11-04T18:26:36Z
tnp,2021-12-26,91338,2025-11-04T18:28:33Z
tnp,2021-12-27,109863,2025-11-04T18:31:34Z
tnp,2021-12-28,121424,2025-11-04T18:34:27Z
tnp,2021-12-29,133444,2025-11-04T18:36:22Z
tnp,2021-12-30,152983,2025-11-04T18:39:16Z
tnp,2021-12-31,189215,2025-11-04T18:41:59Z
