date,permits_count,timestamp
2024-08-30,0,2025-11-05T20:49:14Z [FAILED]
2024-08-31,0,2025-11-05T20:50:54Z [FAILED]
2024-09-01,0,2025-11-05T20:52:55Z [FAILED]
2024-09-02,0,2025-11-05T20:54:09Z [FAILED]
2024-09-03,0,2025-11-05T20:55:56Z [FAILED]
2024-09-04,0,2025-11-05T20:57:33Z [FAILED]
2024-09-05,0,2025-11-05T20:59:08Z [FAILED]
2024-09-06,0,2025-11-05T21:00:53Z [FAILED]
2024-09-07,0,2025-11-05T21:02:15Z [FAILED]
2024-09-08,0,2025-11-05T21:03:32Z [FAILED]
2024-09-09,0,2025-11-05T21:04:52Z [FAILED]
2024-09-10,0,2025-11-05T21:06:17Z [FAILED]
2024-09-11,0,2025-11-05T21:07:42Z [FAILED]
2024-09-12,0,2025-11-05T21:08:51Z [FAILED]
2024-09-13,0,2025-11-05T21:10:25Z [FAILED]
2024-09-14,0,2025-11-05T21:11:48Z [FAILED]
2024-09-15,0,2025-11-05T21:13:29Z [FAILED]
2024-09-16,0,2025-11-05T21:15:05Z [FAILED]
2024-09-17,0,2025-11-05T21:16:42Z [FAILED]
2024-09-18,0,2025-11-05T21:18:07Z [FAILED]
2024-09-19,0,2025-11-05T21:19:32Z [FAILED]
2024-09-20,0,2025-11-05T21:21:15Z [FAILED]
2024-09-21,0,2025-11-05T21:22:42Z [FAILED]
2024-09-22,0,2025-11-05T21:24:01Z [FAILED]
2024-09-23,0,2025-11-05T21:25:55Z [FAILED]
2024-09-24,0,2025-11-05T21:27:15Z [FAILED]
2024-09-25,0,2025-11-05T21:29:17Z [FAILED]
2024-09-26,0,2025-11-05T21:30:53Z [FAILED]
2024-09-27,0,2025-11-05T21:32:26Z [FAILED]
2024-09-28,0,2025-11-05T21:34:00Z [FAILED]
2024-09-29,0,2025-11-05T21:35:18Z [FAILED]
2024-09-30,0,2025-11-05T21:36:58Z [FAILED]
2024-10-01,0,2025-11-05T21:38:43Z [FAILED]
2024-10-02,0,2025-11-05T21:40:25Z [FAILED]
2024-10-03,0,2025-11-05T21:41:53Z [FAILED]
2024-10-04,0,2025-11-05T21:43:17Z [FAILED]
2024-10-05,0,2025-11-05T21:44:34Z [FAILED]
2024-10-06,0,2025-11-05T21:46:04Z [FAILED]
2024-10-07,0,2025-11-05T21:47:46Z [FAILED]
2024-10-08,0,2025-11-05T21:49:40Z [FAILED]
2024-10-09,0,2025-11-05T21:50:54Z [FAILED]
2024-10-10,0,2025-11-05T21:52:03Z [FAILED]
2024-10-11,0,2025-11-05T21:53:49Z [FAILED]
2024-10-12,0,2025-11-05T21:55:31Z [FAILED]
2024-10-13,0,2025-11-05T21:56:54Z [FAILED]
2024-10-14,0,2025-11-05T21:58:40Z [FAILED]
2024-10-15,0,2025-11-05T21:59:50Z [FAILED]
2024-10-16,0,2025-11-05T22:01:31Z [FAILED]
2024-10-17,0,2025-11-05T22:02:56Z [FAILED]
2024-10-18,0,2025-11-05T22:04:27Z [FAILED]
2024-10-19,0,2025-11-05T22:05:50Z [FAILED]
2024-10-20,0,2025-11-05T22:07:38Z [FAILED]
2024-10-21,0,2025-11-05T22:09:06Z [FAILED]
2024-10-22,0,2025-11-05T22:10:59Z [FAILED]
2024-10-23,0,2025-11-05T22:12:31Z [FAILED]
2024-10-24,0,2025-11-05T22:13:41Z [FAILED]
2024-10-25,0,2025-11-05T22:15:32Z [FAILED]
2024-10-26,0,2025-11-05T22:17:06Z [FAILED]
2024-10-27,0,2025-11-05T22:18:41Z [FAILED]
2024-10-28,0,2025-11-05T22:20:08Z [FAILED]
2024-10-29,0,2025-11-05T22:21:45Z [FAILED]
2024-10-30,0,2025-11-05T22:23:36Z [FAILED]
2024-10-31,0,2025-11-05T22:25:27Z [FAILED]
2024-11-01,214,2025-11-05T22:25:32Z [SKIPPED]
2024-11-02,0,2025-11-05T22:26:35Z [FAILED]
2024-11-03,0,2025-11-05T22:28:19Z [FAILED]
2024-11-04,0,2025-11-05T22:30:18Z [FAILED]
2024-11-05,0,2025-11-05T22:31:59Z [FAILED]
2024-11-06,0,2025-11-05T22:33:40Z [FAILED]
2024-11-07,0,2025-11-05T22:34:53Z [FAILED]
2024-11-08,0,2025-11-05T22:36:34Z [FAILED]
2024-11-09,0,2025-11-05T22:37:52Z [FAILED]
2024-11-10,0,2025-11-05T22:39:08Z [FAILED]
2024-11-11,0,2025-11-05T22:40:32Z [FAILED]
2024-11-12,0,2025-11-05T22:41:59Z [FAILED]
2024-11-13,0,2025-11-05T22:43:12Z [FAILED]
2024-11-14,0,2025-11-05T22:44:41Z [FAILED]
2024-11-15,0,2025-11-05T22:45:55Z [FAILED]
2024-11-16,0,2025-11-05T22:47:32Z [FAILED]
2024-11-17,0,2025-11-05T22:49:06Z [FAILED]
2024-11-18,0,2025-11-05T22:50:36Z [FAILED]
2024-11-19,0,2025-11-05T22:51:42Z [FAILED]
2024-11-20,0,2025-11-05T22:52:59Z [FAILED]
2024-11-21,0,2025-11-05T22:54:36Z [FAILED]
2024-11-22,0,2025-11-05T22:56:10Z [FAILED]
2024-11-23,0,2025-11-05T22:57:41Z [FAILED]
2024-11-24,0,2025-11-05T22:59:38Z [FAILED]
2024-11-25,0,2025-11-05T23:01:14Z [FAILED]
2024-11-26,0,2025-11-05T23:02:38Z [FAILED]
2024-11-27,0,2025-11-05T23:03:54Z [FAILED]
2024-11-28,0,2025-11-05T23:05:22Z [FAILED]
2024-11-29,0,2025-11-05T23:07:11Z [FAILED]
2024-11-30,0,2025-11-05T23:08:40Z [FAILED]
2024-12-01,0,2025-11-05T23:09:48Z [FAILED]
2024-12-02,0,2025-11-05T23:11:50Z [FAILED]
2024-12-03,0,2025-11-05T23:13:24Z [FAILED]
2024-12-04,0,2025-11-05T23:15:11Z [FAILED]
2024-12-05,0,2025-11-05T23:16:57Z [FAILED]
2024-12-06,0,2025-11-05T23:19:04Z [FAILED]
2024-12-07,0,2025-11-05T23:20:33Z [FAILED]
2024-12-08,0,2025-11-05T23:22:26Z [FAILED]
2024-12-09,0,2025-11-05T23:24:15Z [FAILED]
2024-12-10,0,2025-11-05T23:25:46Z [FAILED]
2024-12-11,0,2025-11-05T23:27:34Z [FAILED]
2024-12-12,0,2025-11-05T23:29:19Z [FAILED]
2024-12-13,0,2025-11-05T23:30:30Z [FAILED]
2024-12-14,0,2025-11-05T23:32:18Z [FAILED]
2024-12-15,0,2025-11-05T23:34:00Z [FAILED]
2024-12-16,0,2025-11-05T23:35:33Z [FAILED]
2024-12-17,0,2025-11-05T23:36:51Z [FAILED]
2024-12-18,0,2025-11-05T23:38:07Z [FAILED]
2024-12-19,0,2025-11-05T23:39:29Z [FAILED]
2024-12-20,0,2025-11-05T23:40:58Z [FAILED]
2024-12-21,0,2025-11-05T23:42:23Z [FAILED]
2024-12-22,0,2025-11-05T23:43:54Z [FAILED]
2024-12-23,0,2025-11-05T23:45:04Z [FAILED]
2024-12-24,0,2025-11-05T23:46:44Z [FAILED]
2024-12-25,0,2025-11-05T23:48:05Z [FAILED]
2024-12-26,0,2025-11-05T23:49:40Z [FAILED]
2024-12-27,0,2025-11-05T23:51:00Z [FAILED]
2024-12-28,0,2025-11-05T23:52:18Z [FAILED]
2024-12-29,0,2025-11-05T23:53:45Z [FAILED]
2024-12-30,0,2025-11-05T23:55:20Z [FAILED]
2024-12-31,0,2025-11-05T23:56:56Z [FAILED]
2025-01-01,0,2025-11-05T23:58:17Z [FAILED]
2025-01-02,0,2025-11-05T23:59:30Z [FAILED]
2025-01-03,0,2025-11-06T00:01:04Z [FAILED]
2025-01-04,0,2025-11-06T00:02:48Z [FAILED]
2025-01-05,0,2025-11-06T00:04:01Z [FAILED]
2025-01-06,0,2025-11-06T00:05:42Z [FAILED]
2025-01-07,0,2025-11-06T00:07:34Z [FAILED]
2025-01-08,0,2025-11-06T00:09:13Z [FAILED]
2025-01-09,0,2025-11-06T00:11:09Z [FAILED]
