date,permits_count,timestamp
2022-09-16,0,2025-11-05T18:05:55Z [FAILED]
2022-09-17,0,2025-11-05T18:07:08Z [FAILED]
2022-09-18,0,2025-11-05T18:08:55Z [FAILED]
2022-09-19,0,2025-11-05T18:10:22Z [FAILED]
2022-09-20,0,2025-11-05T18:11:51Z [FAILED]
2022-09-21,0,2025-11-05T18:13:01Z [FAILED]
2022-09-22,0,2025-11-05T18:14:39Z [FAILED]
2022-09-23,0,2025-11-05T18:15:59Z [FAILED]
2022-09-24,0,2025-11-05T18:17:23Z [FAILED]
2022-09-25,0,2025-11-05T18:19:00Z [FAILED]
2022-09-26,0,2025-11-05T18:20:47Z [FAILED]
2022-09-27,0,2025-11-05T18:22:11Z [FAILED]
2022-09-28,0,2025-11-05T18:23:34Z [FAILED]
2022-09-29,0,2025-11-05T18:24:52Z [FAILED]
2022-09-30,0,2025-11-05T18:26:38Z [FAILED]
2022-10-01,0,2025-11-05T18:28:01Z [FAILED]
2022-10-02,0,2025-11-05T18:29:43Z [FAILED]
2022-10-03,0,2025-11-05T18:31:18Z [FAILED]
2022-10-04,0,2025-11-05T18:33:04Z [FAILED]
2022-10-05,0,2025-11-05T18:34:48Z [FAILED]
2022-10-06,0,2025-11-05T18:36:07Z [FAILED]
2022-10-07,0,2025-11-05T18:37:23Z [FAILED]
2022-10-08,0,2025-11-05T18:38:40Z [FAILED]
2022-10-09,0,2025-11-05T18:40:31Z [FAILED]
2022-10-10,0,2025-11-05T18:42:05Z [FAILED]
2022-10-11,0,2025-11-05T18:43:58Z [FAILED]
2022-10-12,0,2025-11-05T18:45:31Z [FAILED]
2022-10-13,0,2025-11-05T18:46:48Z [FAILED]
2022-10-14,0,2025-11-05T18:48:09Z [FAILED]
2022-10-15,0,2025-11-05T18:49:45Z [FAILED]
2022-10-16,0,2025-11-05T18:51:04Z [FAILED]
2022-10-17,0,2025-11-05T18:52:44Z [FAILED]
2022-10-18,0,2025-11-05T18:54:37Z [FAILED]
2022-10-19,0,2025-11-05T18:56:09Z [FAILED]
2022-10-20,0,2025-11-05T18:57:36Z [FAILED]
2022-10-21,0,2025-11-05T18:59:00Z [FAILED]
2022-10-22,0,2025-11-05T19:00:25Z [FAILED]
2022-10-23,0,2025-11-05T19:01:59Z [FAILED]
2022-10-24,0,2025-11-05T19:03:56Z [FAILED]
2022-10-25,0,2025-11-05T19:05:43Z [FAILED]
2022-10-26,0,2025-11-05T19:06:54Z [FAILED]
2022-10-27,0,2025-11-05T19:08:04Z [FAILED]
2022-10-28,0,2025-11-05T19:09:23Z [FAILED]
2022-10-29,0,2025-11-05T19:10:54Z [FAILED]
2022-10-30,0,2025-11-05T19:12:28Z [FAILED]
2022-10-31,0,2025-11-05T19:13:55Z [FAILED]
2022-11-01,0,2025-11-05T19:15:45Z [FAILED]
2022-11-02,0,2025-11-05T19:17:12Z [FAILED]
2022-11-03,0,2025-11-05T19:19:06Z [FAILED]
2022-11-04,0,2025-11-05T19:20:23Z [FAILED]
2022-11-05,0,2025-11-05T19:22:31Z [FAILED]
2022-11-06,0,2025-11-05T19:23:42Z [FAILED]
2022-11-07,0,2025-11-05T19:24:56Z [FAILED]
2022-11-08,0,2025-11-05T19:26:39Z [FAILED]
2022-11-09,0,2025-11-05T19:28:13Z [FAILED]
2022-11-10,0,2025-11-05T19:29:37Z [FAILED]
2022-11-11,0,2025-11-05T19:30:56Z [FAILED]
2022-11-12,0,2025-11-05T19:32:35Z [FAILED]
2022-11-13,0,2025-11-05T19:34:20Z [FAILED]
2022-11-14,0,2025-11-05T19:35:26Z [FAILED]
2022-11-15,0,2025-11-05T19:36:43Z [FAILED]
2022-11-16,0,2025-11-05T19:38:24Z [FAILED]
2022-11-17,0,2025-11-05T19:39:41Z [FAILED]
2022-11-18,0,2025-11-05T19:40:54Z [FAILED]
2022-11-19,0,2025-11-05T19:42:09Z [FAILED]
2022-11-20,0,2025-11-05T19:43:28Z [FAILED]
2022-11-21,0,2025-11-05T19:45:02Z [FAILED]
2022-11-22,0,2025-11-05T19:46:38Z [FAILED]
2022-11-23,0,2025-11-05T19:48:16Z [FAILED]
2022-11-24,0,2025-11-05T19:50:03Z [FAILED]
2022-11-25,0,2025-11-05T19:51:46Z [FAILED]
2022-11-26,0,2025-11-05T19:53:10Z [FAILED]
2022-11-27,0,2025-11-05T19:54:59Z [FAILED]
2022-11-28,0,2025-11-05T19:56:21Z [FAILED]
2022-11-29,0,2025-11-05T19:57:58Z [FAILED]
2022-11-30,0,2025-11-05T19:59:31Z [FAILED]
2022-12-01,0,2025-11-05T20:01:16Z [FAILED]
2022-12-02,0,2025-11-05T20:02:59Z [FAILED]
2022-12-03,0,2025-11-05T20:04:09Z [FAILED]
2022-12-04,0,2025-11-05T20:05:29Z [FAILED]
2022-12-05,0,2025-11-05T20:07:28Z [FAILED]
2022-12-06,0,2025-11-05T20:09:11Z [FAILED]
2022-12-07,0,2025-11-05T20:10:25Z [FAILED]
2022-12-08,0,2025-11-05T20:11:54Z [FAILED]
2022-12-09,0,2025-11-05T20:13:16Z [FAILED]
2022-12-10,0,2025-11-05T20:14:32Z [FAILED]
2022-12-11,0,2025-11-05T20:16:26Z [FAILED]
2022-12-12,0,2025-11-05T20:17:36Z [FAILED]
2022-12-13,0,2025-11-05T20:19:18Z [FAILED]
2022-12-14,0,2025-11-05T20:20:53Z [FAILED]
2022-12-15,0,2025-11-05T20:22:20Z [FAILED]
2022-12-16,0,2025-11-05T20:23:44Z [FAILED]
2022-12-17,0,2025-11-05T20:25:03Z [FAILED]
2022-12-18,0,2025-11-05T20:26:46Z [FAILED]
2022-12-19,0,2025-11-05T20:28:06Z [FAILED]
2022-12-20,0,2025-11-05T20:29:48Z [FAILED]
2022-12-21,0,2025-11-05T20:31:04Z [FAILED]
2022-12-22,0,2025-11-05T20:32:43Z [FAILED]
2022-12-23,0,2025-11-05T20:34:32Z [FAILED]
2022-12-24,0,2025-11-05T20:36:01Z [FAILED]
2022-12-25,0,2025-11-05T20:37:55Z [FAILED]
2022-12-26,0,2025-11-05T20:39:27Z [FAILED]
2022-12-27,0,2025-11-05T20:41:09Z [FAILED]
2022-12-28,0,2025-11-05T20:42:57Z [FAILED]
2022-12-29,0,2025-11-05T20:44:39Z [FAILED]
2022-12-30,0,2025-11-05T20:46:29Z [FAILED]
2022-12-31,0,2025-11-05T20:48:11Z [FAILED]
2023-01-01,0,2025-11-05T20:49:35Z [FAILED]
2023-01-02,0,2025-11-05T20:51:03Z [FAILED]
2023-01-03,0,2025-11-05T20:52:52Z [FAILED]
2023-01-04,0,2025-11-05T20:54:11Z [FAILED]
2023-01-05,0,2025-11-05T20:55:37Z [FAILED]
2023-01-06,0,2025-11-05T20:56:55Z [FAILED]
2023-01-07,0,2025-11-05T20:58:07Z [FAILED]
2023-01-08,0,2025-11-05T20:59:15Z [FAILED]
2023-01-09,0,2025-11-05T21:00:33Z [FAILED]
2023-01-10,0,2025-11-05T21:01:38Z [FAILED]
2023-01-11,0,2025-11-05T21:03:06Z [FAILED]
2023-01-12,0,2025-11-05T21:04:59Z [FAILED]
2023-01-13,0,2025-11-05T21:06:23Z [FAILED]
2023-01-14,0,2025-11-05T21:07:40Z [FAILED]
2023-01-15,0,2025-11-05T21:08:57Z [FAILED]
2023-01-16,0,2025-11-05T21:10:21Z [FAILED]
2023-01-17,0,2025-11-05T21:11:46Z [FAILED]
2023-01-18,0,2025-11-05T21:13:09Z [FAILED]
2023-01-19,0,2025-11-05T21:14:52Z [FAILED]
2023-01-20,0,2025-11-05T21:16:33Z [FAILED]
2023-01-21,0,2025-11-05T21:18:01Z [FAILED]
2023-01-22,0,2025-11-05T21:19:39Z [FAILED]
2023-01-23,0,2025-11-05T21:21:10Z [FAILED]
2023-01-24,0,2025-11-05T21:22:42Z [FAILED]
2023-01-25,0,2025-11-05T21:24:09Z [FAILED]
2023-01-26,0,2025-11-05T21:25:29Z [FAILED]
2023-01-27,0,2025-11-05T21:27:17Z [FAILED]
2023-01-28,0,2025-11-05T21:28:38Z [FAILED]
2023-01-29,0,2025-11-05T21:30:51Z [FAILED]
2023-01-30,0,2025-11-05T21:32:28Z [FAILED]
2023-01-31,0,2025-11-05T21:33:50Z [FAILED]
2023-02-01,0,2025-11-05T21:35:18Z [FAILED]
2023-02-02,0,2025-11-05T21:36:53Z [FAILED]
2023-02-03,0,2025-11-05T21:38:25Z [FAILED]
2023-02-04,0,2025-11-05T21:40:04Z [FAILED]
2023-02-05,0,2025-11-05T21:41:48Z [FAILED]
2023-02-06,0,2025-11-05T21:42:56Z [FAILED]
2023-02-07,0,2025-11-05T21:44:37Z [FAILED]
2023-02-08,0,2025-11-05T21:46:22Z [FAILED]
2023-02-09,0,2025-11-05T21:47:49Z [FAILED]
2023-02-10,0,2025-11-05T21:49:45Z [FAILED]
2023-02-11,0,2025-11-05T21:50:59Z [FAILED]
2023-02-12,0,2025-11-05T21:52:45Z [FAILED]
2023-02-13,0,2025-11-05T21:54:31Z [FAILED]
2023-02-14,0,2025-11-05T21:56:03Z [FAILED]
2023-02-15,0,2025-11-05T21:57:22Z [FAILED]
2023-02-16,0,2025-11-05T21:58:48Z [FAILED]
2023-02-17,0,2025-11-05T22:00:31Z [FAILED]
2023-02-18,0,2025-11-05T22:01:43Z [FAILED]
2023-02-19,0,2025-11-05T22:03:33Z [FAILED]
2023-02-20,0,2025-11-05T22:05:13Z [FAILED]
2023-02-21,0,2025-11-05T22:06:56Z [FAILED]
2023-02-22,0,2025-11-05T22:08:22Z [FAILED]
2023-02-23,0,2025-11-05T22:09:35Z [FAILED]
2023-02-24,0,2025-11-05T22:10:52Z [FAILED]
2023-02-25,0,2025-11-05T22:12:21Z [FAILED]
2023-02-26,0,2025-11-05T22:13:54Z [FAILED]
2023-02-27,0,2025-11-05T22:15:26Z [FAILED]
2023-02-28,0,2025-11-05T22:17:24Z [FAILED]
2023-03-01,0,2025-11-05T22:18:48Z [FAILED]
2023-03-02,0,2025-11-05T22:20:26Z [FAILED]
2023-03-03,0,2025-11-05T22:22:39Z [FAILED]
2023-03-04,0,2025-11-05T22:24:16Z [FAILED]
2023-03-05,0,2025-11-05T22:25:53Z [FAILED]
2023-03-06,0,2025-11-05T22:27:18Z [FAILED]
2023-03-07,0,2025-11-05T22:28:46Z [FAILED]
2023-03-08,0,2025-11-05T22:30:06Z [FAILED]
2023-03-09,0,2025-11-05T22:31:32Z [FAILED]
2023-03-10,0,2025-11-05T22:33:10Z [FAILED]
2023-03-11,0,2025-11-05T22:34:47Z [FAILED]
2023-03-12,0,2025-11-05T22:36:02Z [FAILED]
2023-03-13,0,2025-11-05T22:37:50Z [FAILED]
2023-03-14,0,2025-11-05T22:39:13Z [FAILED]
2023-03-15,0,2025-11-05T22:40:31Z [FAILED]
2023-03-16,0,2025-11-05T22:41:55Z [FAILED]
2023-03-17,0,2025-11-05T22:43:14Z [FAILED]
2023-03-18,0,2025-11-05T22:44:57Z [FAILED]
2023-03-19,0,2025-11-05T22:46:26Z [FAILED]
2023-03-20,0,2025-11-05T22:48:03Z [FAILED]
2023-03-21,0,2025-11-05T22:49:56Z [FAILED]
2023-03-22,0,2025-11-05T22:51:14Z [FAILED]
2023-03-23,0,2025-11-05T22:53:04Z [FAILED]
2023-03-24,0,2025-11-05T22:54:40Z [FAILED]
2023-03-25,0,2025-11-05T22:56:07Z [FAILED]
2023-03-26,0,2025-11-05T22:57:53Z [FAILED]
2023-03-27,0,2025-11-05T22:59:13Z [FAILED]
2023-03-28,0,2025-11-05T23:00:53Z [FAILED]
2023-03-29,0,2025-11-05T23:02:40Z [FAILED]
2023-03-30,0,2025-11-05T23:03:53Z [FAILED]
2023-03-31,0,2025-11-05T23:05:16Z [FAILED]
2023-04-01,0,2025-11-05T23:07:08Z [FAILED]
2023-04-02,0,2025-11-05T23:08:41Z [FAILED]
2023-04-03,0,2025-11-05T23:10:08Z [FAILED]
2023-04-04,0,2025-11-05T23:11:22Z [FAILED]
2023-04-05,0,2025-11-05T23:12:58Z [FAILED]
2023-04-06,0,2025-11-05T23:15:04Z [FAILED]
2023-04-07,0,2025-11-05T23:16:12Z [FAILED]
2023-04-08,0,2025-11-05T23:18:12Z [FAILED]
2023-04-09,0,2025-11-05T23:19:29Z [FAILED]
2023-04-10,0,2025-11-05T23:20:57Z [FAILED]
2023-04-11,0,2025-11-05T23:22:46Z [FAILED]
2023-04-12,0,2025-11-05T23:24:16Z [FAILED]
2023-04-13,0,2025-11-05T23:26:20Z [FAILED]
2023-04-14,0,2025-11-05T23:28:17Z [FAILED]
2023-04-15,0,2025-11-05T23:29:34Z [FAILED]
2023-04-16,0,2025-11-05T23:31:08Z [FAILED]
2023-04-17,0,2025-11-05T23:32:49Z [FAILED]
2023-04-18,0,2025-11-05T23:34:27Z [FAILED]
2023-04-19,0,2025-11-05T23:35:39Z [FAILED]
2023-04-20,0,2025-11-05T23:37:05Z [FAILED]
2023-04-21,0,2025-11-05T23:38:41Z [FAILED]
2023-04-22,0,2025-11-05T23:40:16Z [FAILED]
2023-04-23,0,2025-11-05T23:41:36Z [FAILED]
2023-04-24,0,2025-11-05T23:43:09Z [FAILED]
2023-04-25,0,2025-11-05T23:44:53Z [FAILED]
2023-04-26,0,2025-11-05T23:46:11Z [FAILED]
2023-04-27,0,2025-11-05T23:47:28Z [FAILED]
2023-04-28,0,2025-11-05T23:48:42Z [FAILED]
2023-04-29,0,2025-11-05T23:50:14Z [FAILED]
2023-04-30,0,2025-11-05T23:51:49Z [FAILED]
2023-05-01,0,2025-11-05T23:53:38Z [FAILED]
2023-05-02,0,2025-11-05T23:55:18Z [FAILED]
2023-05-03,0,2025-11-05T23:57:00Z [FAILED]
2023-05-04,0,2025-11-05T23:58:38Z [FAILED]
2023-05-05,0,2025-11-05T23:59:57Z [FAILED]
2023-05-06,0,2025-11-06T00:01:58Z [FAILED]
2023-05-07,0,2025-11-06T00:03:24Z [FAILED]
2023-05-08,0,2025-11-06T00:04:41Z [FAILED]
