dataset,date,rows,timestamp
taxi,2020-11-08,3450,2025-11-04T00:54:45Z
taxi,2020-11-09,5719,2025-11-04T00:56:55Z
taxi,2020-11-10,5984,2025-11-04T00:58:41Z
taxi,2020-11-11,5443,2025-11-04T01:00:43Z
taxi,2020-11-12,5757,2025-11-04T01:02:34Z
taxi,2020-11-13,5791,2025-11-04T01:04:55Z
taxi,2020-11-14,3928,2025-11-04T01:06:52Z
taxi,2020-11-15,3060,2025-11-04T01:08:34Z
taxi,2020-11-16,5669,2025-11-04T01:10:14Z
taxi,2020-11-17,5063,2025-11-04T01:12:03Z
taxi,2020-11-18,5232,2025-11-04T01:14:21Z
taxi,2020-11-19,5612,2025-11-04T01:16:04Z
taxi,2020-11-20,5317,2025-11-04T01:18:00Z
taxi,2020-11-21,3681,2025-11-04T01:19:44Z
taxi,2020-11-22,2690,2025-11-04T01:21:45Z
taxi,2020-11-23,5124,2025-11-04T01:23:57Z
taxi,2020-11-24,5352,2025-11-04T01:25:53Z
taxi,2020-11-25,5270,2025-11-04T01:27:27Z
taxi,2020-11-26,2308,2025-11-04T01:29:44Z
taxi,2020-11-27,3837,2025-11-04T01:31:39Z
taxi,2020-11-28,3755,2025-11-04T01:33:55Z
taxi,2020-11-29,3154,2025-11-04T01:35:45Z
taxi,2020-11-30,5352,2025-11-04T01:37:33Z
taxi,2020-12-01,5674,2025-11-04T01:39:18Z
taxi,2020-12-02,5392,2025-11-04T01:40:55Z
taxi,2020-12-03,5771,2025-11-04T01:42:47Z
taxi,2020-12-04,5514,2025-11-04T01:44:24Z
taxi,2020-12-05,3843,2025-11-04T01:46:29Z
taxi,2020-12-06,2908,2025-11-04T01:48:42Z
taxi,2020-12-07,5236,2025-11-04T01:50:56Z
taxi,2020-12-08,5277,2025-11-04T01:53:04Z
taxi,2020-12-09,5393,2025-11-04T01:55:31Z
taxi,2020-12-10,5618,2025-11-04T01:57:59Z
taxi,2020-12-11,5593,2025-11-04T01:59:52Z
taxi,2020-12-12,3640,2025-11-04T02:01:51Z
taxi,2020-12-13,2920,2025-11-04T02:04:29Z
taxi,2020-12-14,5414,2025-11-04T02:06:31Z
taxi,2020-12-15,5473,2025-11-04T02:08:41Z
taxi,2020-12-16,5318,2025-11-04T02:11:05Z
taxi,2020-12-17,5699,2025-11-04T02:13:05Z
taxi,2020-12-18,5829,2025-11-04T02:15:01Z
taxi,2020-12-19,3775,2025-11-04T02:17:07Z
taxi,2020-12-20,3029,2025-11-04T02:18:58Z
taxi,2020-12-21,5411,2025-11-04T02:21:00Z
taxi,2020-12-22,5799,2025-11-04T02:22:53Z
taxi,2020-12-23,5665,2025-11-04T02:24:16Z
taxi,2020-12-24,4522,2025-11-04T02:25:51Z
taxi,2020-12-25,2095,2025-11-04T02:27:40Z
taxi,2020-12-26,3571,2025-11-04T02:29:38Z
taxi,2020-12-27,3462,2025-11-04T02:31:23Z
taxi,2020-12-28,5110,2025-11-04T02:33:15Z
taxi,2020-12-29,5245,2025-11-04T02:35:36Z
taxi,2020-12-30,5405,2025-11-04T02:37:19Z
taxi,2020-12-31,5456,2025-11-04T02:38:54Z
tnp,2020-10-01,122393,2025-11-04T02:42:11Z
tnp,2020-10-02,155185,2025-11-04T02:47:30Z
tnp,2020-10-03,169310,2025-11-04T02:51:06Z
tnp,2020-10-04,122162,2025-11-04T02:54:55Z
tnp,2020-10-05,100085,2025-11-04T02:57:33Z
tnp,2020-10-06,100981,2025-11-04T03:00:25Z
tnp,2020-10-07,108307,2025-11-04T03:03:51Z
tnp,2020-10-08,122579,2025-11-04T03:07:33Z
tnp,2020-10-09,156374,2025-11-04T03:11:17Z
tnp,2020-10-10,181449,2025-11-04T03:15:43Z
tnp,2020-10-11,127204,2025-11-04T03:19:11Z
tnp,2020-10-12,98613,2025-11-04T03:22:40Z
tnp,2020-10-13,100177,2025-11-04T03:25:53Z
tnp,2020-10-14,106609,2025-11-04T03:28:55Z
tnp,2020-10-15,121852,2025-11-04T03:31:59Z
tnp,2020-10-16,158875,2025-11-04T03:35:52Z
tnp,2020-10-17,179561,2025-11-04T03:40:16Z
tnp,2020-10-18,129467,2025-11-04T03:43:40Z
tnp,2020-10-19,102517,2025-11-04T03:46:36Z
tnp,2020-10-20,103046,2025-11-04T03:49:10Z
tnp,2020-10-21,109109,2025-11-04T03:52:55Z
tnp,2020-10-22,122947,2025-11-04T03:56:05Z
tnp,2020-10-23,157976,2025-11-04T03:59:34Z
tnp,2020-10-24,172500,2025-11-04T04:03:36Z
tnp,2020-10-25,115175,2025-11-04T04:07:01Z
tnp,2020-10-26,101750,2025-11-04T04:09:54Z
tnp,2020-10-27,103316,2025-11-04T04:12:59Z
tnp,2020-10-28,108052,2025-11-04T04:15:51Z
tnp,2020-10-29,123736,2025-11-04T04:18:45Z
tnp,2020-10-30,145713,2025-11-04T04:21:37Z
tnp,2020-10-31,169136,2025-11-04T04:25:17Z
tnp,2020-11-01,121292,2025-11-04T04:28:16Z
tnp,2020-11-02,95442,2025-11-04T04:31:12Z
tnp,2020-11-03,95188,2025-11-04T04:34:12Z
tnp,2020-11-04,93750,2025-11-04T04:36:34Z
tnp,2020-11-05,102801,2025-11-04T04:39:41Z
tnp,2020-11-06,132502,2025-11-04T04:42:27Z
tnp,2020-11-07,151671,2025-11-04T04:45:26Z
tnp,2020-11-08,105323,2025-11-04T04:48:07Z
tnp,2020-11-09,91357,2025-11-04T04:50:40Z
tnp,2020-11-10,90602,2025-11-04T04:53:15Z
tnp,2020-11-11,92560,2025-11-04T04:57:19Z
tnp,2020-11-12,101228,2025-11-04T05:00:00Z
tnp,2020-11-13,126476,2025-11-04T05:03:34Z
tnp,2020-11-14,129692,2025-11-04T05:06:29Z
tnp,2020-11-15,94735,2025-11-04T05:09:04Z
tnp,2020-11-16,88654,2025-11-04T05:11:57Z
tnp,2020-11-17,85493,2025-11-04T05:17:09Z
tnp,2020-11-18,88721,2025-11-04T05:20:07Z
tnp,2020-11-19,96089,2025-11-04T05:22:44Z
tnp,2020-11-20,112406,2025-11-04T05:25:16Z
tnp,2020-11-21,108473,2025-11-04T05:28:02Z
tnp,2020-11-22,80731,2025-11-04T05:31:42Z
tnp,2020-11-23,85911,2025-11-04T05:34:34Z
tnp,2020-11-24,96392,2025-11-04T05:38:22Z
tnp,2020-11-25,213384,2025-11-04T05:44:09Z
tnp,2020-11-26,76759,2025-11-04T05:47:29Z
tnp,2020-11-27,88784,2025-11-04T05:50:36Z
tnp,2020-11-28,95980,2025-11-04T05:53:06Z
tnp,2020-11-29,80904,2025-11-04T05:55:49Z
tnp,2020-11-30,88292,2025-11-04T06:01:40Z
tnp,2020-12-01,88160,2025-11-04T06:04:59Z
tnp,2020-12-02,91206,2025-11-04T06:07:54Z
tnp,2020-12-03,95942,2025-11-04T06:10:35Z
tnp,2020-12-04,116182,2025-11-04T06:13:54Z
tnp,2020-12-05,120932,2025-11-04T06:16:36Z
tnp,2020-12-06,87362,2025-11-04T06:18:57Z
tnp,2020-12-07,85767,2025-11-04T06:21:53Z
tnp,2020-12-08,87612,2025-11-04T06:24:55Z
tnp,2020-12-09,92188,2025-11-04T06:27:55Z
tnp,2020-12-10,100166,2025-11-04T06:30:39Z
tnp,2020-12-11,123530,2025-11-04T06:33:55Z
tnp,2020-12-12,125289,2025-11-04T06:37:35Z
tnp,2020-12-13,91937,2025-11-04T06:40:15Z
tnp,2020-12-14,90384,2025-11-04T06:43:23Z
tnp,2020-12-15,93316,2025-11-04T06:46:18Z
tnp,2020-12-16,99442,2025-11-04T06:48:54Z
tnp,2020-12-17,106322,2025-11-04T06:51:40Z
tnp,2020-12-18,127432,2025-11-04T06:53:58Z
tnp,2020-12-19,124756,2025-11-04T06:56:40Z
tnp,2020-12-20,92754,2025-11-04T06:59:11Z
tnp,2020-12-21,95079,2025-11-04T07:01:55Z
tnp,2020-12-22,100838,2025-11-04T07:05:59Z
tnp,2020-12-23,111011,2025-11-04T07:08:58Z
tnp,2020-12-24,104878,2025-11-04T07:11:56Z
tnp,2020-12-25,66704,2025-11-04T07:14:16Z
tnp,2020-12-26,90708,2025-11-04T07:17:14Z
tnp,2020-12-27,82260,2025-11-04T07:19:59Z
tnp,2020-12-28,91093,2025-11-04T07:22:31Z
tnp,2020-12-29,92323,2025-11-04T07:25:51Z
tnp,2020-12-30,110614,2025-11-04T07:28:51Z
tnp,2020-12-31,140572,2025-11-04T07:33:02Z
