dataset,date,rows,timestamp
taxi,2021-08-05,14354,2025-11-04T12:04:46Z
taxi,2021-08-06,16150,2025-11-04T12:06:49Z
taxi,2021-08-07,13691,2025-11-04T12:08:24Z
taxi,2021-08-08,11521,2025-11-04T12:10:01Z
taxi,2021-08-09,12844,2025-11-04T12:12:23Z
taxi,2021-08-10,13717,2025-11-04T12:14:25Z
taxi,2021-08-11,13928,2025-11-04T12:16:09Z
taxi,2021-08-12,14419,2025-11-04T12:18:08Z
taxi,2021-08-13,14844,2025-11-04T12:22:26Z
taxi,2021-08-14,12993,2025-11-04T12:24:55Z
taxi,2021-08-15,11286,2025-11-04T12:26:53Z
taxi,2021-08-16,12368,2025-11-04T12:28:44Z
taxi,2021-08-17,11461,2025-11-04T12:30:32Z
taxi,2021-08-18,12446,2025-11-04T12:32:15Z
taxi,2021-08-19,14224,2025-11-04T12:33:56Z
taxi,2021-08-20,16131,2025-11-04T12:35:46Z
taxi,2021-08-21,13558,2025-11-04T12:37:22Z
taxi,2021-08-22,12066,2025-11-04T12:39:36Z
taxi,2021-08-23,13392,2025-11-04T12:41:14Z
taxi,2021-08-24,13300,2025-11-04T12:43:32Z
taxi,2021-08-25,14534,2025-11-04T12:45:14Z
taxi,2021-08-26,15398,2025-11-04T12:51:57Z
taxi,2021-08-27,15299,2025-11-04T12:54:08Z
taxi,2021-08-28,12859,2025-11-04T12:55:45Z
taxi,2021-08-29,11085,2025-11-04T12:57:40Z
taxi,2021-08-30,13071,2025-11-04T12:59:47Z
taxi,2021-08-31,12693,2025-11-04T13:01:39Z
taxi,2021-09-01,13011,2025-11-04T13:03:47Z
taxi,2021-09-02,14623,2025-11-04T13:05:48Z
taxi,2021-09-03,16332,2025-11-04T13:07:48Z
taxi,2021-09-04,12527,2025-11-04T13:09:44Z
taxi,2021-09-05,11350,2025-11-04T13:11:33Z
taxi,2021-09-06,11770,2025-11-04T13:13:03Z
taxi,2021-09-07,12903,2025-11-04T13:14:58Z
taxi,2021-09-08,13047,2025-11-04T13:16:53Z
taxi,2021-09-09,14223,2025-11-04T13:18:54Z
taxi,2021-09-10,15245,2025-11-04T13:20:26Z
taxi,2021-09-11,11868,2025-11-04T13:22:19Z
taxi,2021-09-12,11919,2025-11-04T13:24:06Z
taxi,2021-09-13,14678,2025-11-04T13:26:32Z
taxi,2021-09-14,14631,2025-11-04T13:27:59Z
taxi,2021-09-15,15072,2025-11-04T13:30:21Z
taxi,2021-09-16,16592,2025-11-04T13:32:37Z
taxi,2021-09-17,18797,2025-11-04T13:34:20Z
taxi,2021-09-18,14635,2025-11-04T13:35:58Z
taxi,2021-09-19,13667,2025-11-04T13:38:08Z
taxi,2021-09-20,13972,2025-11-04T13:39:50Z
taxi,2021-09-21,13521,2025-11-04T13:41:52Z
taxi,2021-09-22,14718,2025-11-04T13:43:30Z
taxi,2021-09-23,16571,2025-11-04T13:45:48Z
taxi,2021-09-24,19590,2025-11-04T13:47:29Z
taxi,2021-09-25,16044,2025-11-04T13:49:00Z
taxi,2021-09-26,12692,2025-11-04T13:51:18Z
taxi,2021-09-27,12928,2025-11-04T13:52:47Z
taxi,2021-09-28,12385,2025-11-04T13:54:35Z
taxi,2021-09-29,13833,2025-11-04T13:57:19Z
taxi,2021-09-30,15451,2025-11-04T13:58:59Z
tnp,2021-07-01,135839,2025-11-04T14:02:55Z
tnp,2021-07-02,160976,2025-11-04T14:06:17Z
tnp,2021-07-03,184341,2025-11-04T14:09:20Z
tnp,2021-07-04,152032,2025-11-04T14:12:38Z
tnp,2021-07-05,118095,2025-11-04T14:15:02Z
tnp,2021-07-06,114379,2025-11-04T14:17:48Z
tnp,2021-07-07,122463,2025-11-04T14:20:13Z
tnp,2021-07-08,138062,2025-11-04T14:22:29Z
tnp,2021-07-09,168834,2025-11-04T14:24:30Z
tnp,2021-07-10,200014,2025-11-04T14:26:17Z
tnp,2021-07-11,143616,2025-11-04T14:28:33Z
tnp,2021-07-12,115625,2025-11-04T14:31:25Z
tnp,2021-07-13,120489,2025-11-04T14:34:03Z
tnp,2021-07-14,131268,2025-11-04T14:36:28Z
tnp,2021-07-15,139480,2025-11-04T14:38:57Z
tnp,2021-07-16,166817,2025-11-04T14:41:01Z
tnp,2021-07-17,186940,2025-11-04T14:42:58Z
tnp,2021-07-18,136003,2025-11-04T14:45:19Z
tnp,2021-07-19,108597,2025-11-04T14:47:51Z
tnp,2021-07-20,114298,2025-11-04T14:50:31Z
tnp,2021-07-21,125841,2025-11-04T14:52:55Z
tnp,2021-07-22,139944,2025-11-04T14:55:36Z
tnp,2021-07-23,174137,2025-11-04T15:01:26Z
tnp,2021-07-24,194880,2025-11-04T15:06:11Z
tnp,2021-07-25,140316,2025-11-04T15:09:38Z
tnp,2021-07-26,113181,2025-11-04T15:12:15Z
tnp,2021-07-27,118872,2025-11-04T15:15:30Z
tnp,2021-07-28,134260,2025-11-04T15:18:05Z
tnp,2021-07-29,147919,2025-11-04T15:20:46Z
tnp,2021-07-30,173744,2025-11-04T15:22:48Z
tnp,2021-07-31,205124,2025-11-04T15:25:37Z
tnp,2021-08-01,148239,2025-11-04T15:28:31Z
tnp,2021-08-02,110308,2025-11-04T15:31:04Z
tnp,2021-08-03,110742,2025-11-04T15:33:40Z
tnp,2021-08-04,120099,2025-11-04T15:36:12Z
tnp,2021-08-05,135811,2025-11-04T15:38:48Z
tnp,2021-08-06,167669,2025-11-04T15:41:19Z
tnp,2021-08-07,196998,2025-11-04T15:43:55Z
tnp,2021-08-08,155551,2025-11-04T15:46:20Z
tnp,2021-08-09,118583,2025-11-04T15:48:35Z
tnp,2021-08-10,126638,2025-11-04T15:51:59Z
tnp,2021-08-11,127539,2025-11-04T15:54:49Z
tnp,2021-08-12,132934,2025-11-04T15:57:22Z
tnp,2021-08-13,161067,2025-11-04T15:59:30Z
tnp,2021-08-14,181682,2025-11-04T16:03:36Z
tnp,2021-08-15,136545,2025-11-04T16:06:29Z
tnp,2021-08-16,108365,2025-11-04T16:09:29Z
tnp,2021-08-17,111443,2025-11-04T16:13:09Z
tnp,2021-08-18,123968,2025-11-04T16:16:21Z
tnp,2021-08-19,139131,2025-11-04T16:18:36Z
tnp,2021-08-20,174882,2025-11-04T16:21:27Z
tnp,2021-08-21,187502,2025-11-04T16:24:43Z
tnp,2021-08-22,138337,2025-11-04T16:28:28Z
tnp,2021-08-23,105083,2025-11-04T16:30:53Z
tnp,2021-08-24,119258,2025-11-04T16:32:53Z
tnp,2021-08-25,129457,2025-11-04T16:36:08Z
tnp,2021-08-26,138113,2025-11-04T16:39:07Z
tnp,2021-08-27,172654,2025-11-04T16:42:18Z
tnp,2021-08-28,201689,2025-11-04T16:45:28Z
tnp,2021-08-29,142345,2025-11-04T16:48:31Z
tnp,2021-08-30,107965,2025-11-04T16:51:03Z
tnp,2021-08-31,113597,2025-11-04T16:53:49Z
tnp,2021-09-01,120917,2025-11-04T16:56:45Z
tnp,2021-09-02,138012,2025-11-04T16:59:11Z
tnp,2021-09-03,175458,2025-11-04T17:02:34Z
tnp,2021-09-04,210631,2025-11-04T17:05:55Z
tnp,2021-09-05,180827,2025-11-04T17:09:12Z
tnp,2021-09-06,119918,2025-11-04T17:14:17Z
tnp,2021-09-07,109311,2025-11-04T17:16:31Z
tnp,2021-09-08,115591,2025-11-04T17:19:22Z
tnp,2021-09-09,130723,2025-11-04T17:21:53Z
tnp,2021-09-10,178896,2025-11-04T17:23:56Z
tnp,2021-09-11,214598,2025-11-04T17:28:00Z
tnp,2021-09-12,165380,2025-11-04T17:30:02Z
tnp,2021-09-13,123130,2025-11-04T17:32:34Z
tnp,2021-09-14,125746,2025-11-04T17:35:20Z
tnp,2021-09-15,134733,2025-11-04T17:39:25Z
tnp,2021-09-16,141886,2025-11-04T17:43:20Z
tnp,2021-09-17,185845,2025-11-04T17:47:09Z
tnp,2021-09-18,219937,2025-11-04T17:50:36Z
tnp,2021-09-19,167682,2025-11-04T17:54:11Z
tnp,2021-09-20,121565,2025-11-04T17:56:22Z
tnp,2021-09-21,123813,2025-11-04T17:59:06Z
tnp,2021-09-22,137099,2025-11-04T18:01:57Z
tnp,2021-09-23,149759,2025-11-04T18:04:35Z
tnp,2021-09-24,191711,2025-11-04T18:08:34Z
tnp,2021-09-25,217416,2025-11-04T18:12:45Z
tnp,2021-09-26,157328,2025-11-04T18:15:52Z
tnp,2021-09-27,117750,2025-11-04T18:18:28Z
tnp,2021-09-28,116422,2025-11-04T18:21:02Z
tnp,2021-09-29,129788,2025-11-04T18:23:35Z
tnp,2021-09-30,149368,2025-11-04T18:26:37Z
