dataset,date,rows,timestamp
taxi,2021-03-09,6611,2025-11-04T13:11:28Z
taxi,2021-03-10,6469,2025-11-04T13:13:11Z
taxi,2021-03-11,6714,2025-11-04T13:14:58Z
taxi,2021-03-12,7228,2025-11-04T13:16:58Z
taxi,2021-03-13,6200,2025-11-04T13:18:37Z
taxi,2021-03-14,4542,2025-11-04T13:20:05Z
taxi,2021-03-15,7242,2025-11-04T13:21:44Z
taxi,2021-03-16,7160,2025-11-04T13:23:30Z
taxi,2021-03-17,7548,2025-11-04T13:25:15Z
taxi,2021-03-18,7996,2025-11-04T13:27:16Z
taxi,2021-03-19,8178,2025-11-04T13:29:15Z
taxi,2021-03-20,6085,2025-11-04T13:30:59Z
taxi,2021-03-21,5062,2025-11-04T13:36:43Z
taxi,2021-03-22,7290,2025-11-04T13:38:37Z
taxi,2021-03-23,7336,2025-11-04T13:40:55Z
taxi,2021-03-24,7263,2025-11-04T13:42:47Z
taxi,2021-03-25,8079,2025-11-04T13:44:56Z
taxi,2021-03-26,8293,2025-11-04T13:46:45Z
taxi,2021-03-27,6321,2025-11-04T13:48:33Z
taxi,2021-03-28,5339,2025-11-04T13:50:02Z
taxi,2021-03-29,7746,2025-11-04T13:51:59Z
taxi,2021-03-30,7466,2025-11-04T13:54:01Z
taxi,2021-03-31,7650,2025-11-04T13:55:44Z
tnp,2021-01-01,102021,2025-11-04T13:58:48Z
tnp,2021-01-02,102744,2025-11-04T14:04:03Z
tnp,2021-01-03,85870,2025-11-04T14:07:19Z
tnp,2021-01-04,94966,2025-11-04T14:10:16Z
tnp,2021-01-05,93112,2025-11-04T14:13:01Z
tnp,2021-01-06,96377,2025-11-04T14:16:10Z
tnp,2021-01-07,101640,2025-11-04T14:18:43Z
tnp,2021-01-08,125448,2025-11-04T14:21:29Z
tnp,2021-01-09,132586,2025-11-04T14:24:28Z
tnp,2021-01-10,100558,2025-11-04T14:26:41Z
tnp,2021-01-11,95926,2025-11-04T14:29:59Z
tnp,2021-01-12,94469,2025-11-04T14:32:44Z
tnp,2021-01-13,99018,2025-11-04T14:35:29Z
tnp,2021-01-14,106712,2025-11-04T14:38:31Z
tnp,2021-01-15,129287,2025-11-04T14:42:25Z
tnp,2021-01-16,136484,2025-11-04T14:45:09Z
tnp,2021-01-17,104419,2025-11-04T14:47:53Z
tnp,2021-01-18,93082,2025-11-04T14:50:31Z
tnp,2021-01-19,94160,2025-11-04T14:54:21Z
tnp,2021-01-20,198326,2025-11-04T14:59:48Z
tnp,2021-01-21,108860,2025-11-04T15:03:01Z
tnp,2021-01-22,135811,2025-11-04T15:06:11Z
tnp,2021-01-23,146851,2025-11-04T15:10:21Z
tnp,2021-01-24,108249,2025-11-04T15:13:13Z
tnp,2021-01-25,95751,2025-11-04T15:16:19Z
tnp,2021-01-26,90700,2025-11-04T15:19:08Z
tnp,2021-01-27,106887,2025-11-04T15:21:59Z
tnp,2021-01-28,116997,2025-11-04T15:24:45Z
tnp,2021-01-29,141470,2025-11-04T15:28:31Z
tnp,2021-01-30,139889,2025-11-04T15:31:51Z
tnp,2021-01-31,76082,2025-11-04T15:34:12Z
tnp,2021-02-01,99655,2025-11-04T15:37:04Z
tnp,2021-02-02,106415,2025-11-04T15:39:19Z
tnp,2021-02-03,112337,2025-11-04T15:41:55Z
tnp,2021-02-04,113777,2025-11-04T15:45:05Z
tnp,2021-02-05,146131,2025-11-04T15:47:42Z
tnp,2021-02-06,149429,2025-11-04T15:50:15Z
tnp,2021-02-07,118901,2025-11-04T15:53:07Z
tnp,2021-02-08,97414,2025-11-04T15:55:39Z
tnp,2021-02-09,103637,2025-11-04T15:57:40Z
tnp,2021-02-10,111758,2025-11-04T16:00:13Z
tnp,2021-02-11,115625,2025-11-04T16:04:02Z
tnp,2021-02-12,138106,2025-11-04T16:07:58Z
tnp,2021-02-13,131204,2025-11-04T16:10:52Z
tnp,2021-02-14,120456,2025-11-04T16:14:08Z
tnp,2021-02-15,59543,2025-11-04T16:16:04Z
tnp,2021-02-16,58680,2025-11-04T16:17:46Z
tnp,2021-02-17,104494,2025-11-04T16:20:03Z
tnp,2021-02-18,108120,2025-11-04T16:22:45Z
tnp,2021-02-19,144341,2025-11-04T16:25:33Z
tnp,2021-02-20,160650,2025-11-04T16:28:26Z
tnp,2021-02-21,110388,2025-11-04T16:31:24Z
tnp,2021-02-22,103380,2025-11-04T16:33:32Z
tnp,2021-02-23,104281,2025-11-04T16:35:34Z
tnp,2021-02-24,106846,2025-11-04T16:37:44Z
tnp,2021-02-25,118575,2025-11-04T16:40:34Z
tnp,2021-02-26,146973,2025-11-04T16:43:05Z
tnp,2021-02-27,160636,2025-11-04T16:45:04Z
tnp,2021-02-28,115321,2025-11-04T16:47:32Z
tnp,2021-03-01,102397,2025-11-04T16:50:23Z
tnp,2021-03-02,102002,2025-11-04T16:53:37Z
tnp,2021-03-03,110290,2025-11-04T16:56:37Z
tnp,2021-03-04,120469,2025-11-04T16:58:43Z
tnp,2021-03-05,148941,2025-11-04T17:01:27Z
tnp,2021-03-06,167698,2025-11-04T17:04:13Z
tnp,2021-03-07,117977,2025-11-04T17:06:14Z
tnp,2021-03-08,102862,2025-11-04T17:08:44Z
tnp,2021-03-09,105420,2025-11-04T17:12:33Z
tnp,2021-03-10,110038,2025-11-04T17:15:33Z
tnp,2021-03-11,119384,2025-11-04T17:18:24Z
tnp,2021-03-12,152327,2025-11-04T17:21:06Z
tnp,2021-03-13,185588,2025-11-04T17:23:35Z
tnp,2021-03-14,122859,2025-11-04T17:27:16Z
tnp,2021-03-15,104859,2025-11-04T17:29:06Z
tnp,2021-03-16,105739,2025-11-04T17:31:35Z
tnp,2021-03-17,115537,2025-11-04T17:34:22Z
tnp,2021-03-18,120665,2025-11-04T17:36:56Z
tnp,2021-03-19,153875,2025-11-04T17:39:49Z
tnp,2021-03-20,169933,2025-11-04T17:43:21Z
tnp,2021-03-21,123472,2025-11-04T17:47:09Z
tnp,2021-03-22,106153,2025-11-04T17:49:36Z
tnp,2021-03-23,105681,2025-11-04T17:53:20Z
tnp,2021-03-24,111532,2025-11-04T17:55:10Z
tnp,2021-03-25,119667,2025-11-04T17:57:39Z
tnp,2021-03-26,146560,2025-11-04T18:00:14Z
tnp,2021-03-27,159134,2025-11-04T18:03:05Z
tnp,2021-03-28,120397,2025-11-04T18:05:29Z
tnp,2021-03-29,105784,2025-11-04T18:08:13Z
tnp,2021-03-30,106501,2025-11-04T18:11:25Z
tnp,2021-03-31,118209,2025-11-04T18:13:55Z
