date,permits_count,timestamp
2023-05-09,121,2025-11-05T17:26:20Z [SKIPPED]
2023-05-10,164,2025-11-05T17:26:24Z [SKIPPED]
2023-05-11,118,2025-11-05T17:26:27Z [SKIPPED]
2023-05-12,129,2025-11-05T17:26:31Z [SKIPPED]
2023-05-13,10,2025-11-05T17:26:34Z [SKIPPED]
2023-05-14,8,2025-11-05T17:26:37Z [SKIPPED]
2023-05-15,132,2025-11-05T17:26:41Z [SKIPPED]
2023-05-16,142,2025-11-05T17:26:44Z [SKIPPED]
2023-05-17,209,2025-11-05T17:26:47Z [SKIPPED]
2023-05-18,144,2025-11-05T17:26:51Z [SKIPPED]
2023-05-19,137,2025-11-05T17:26:54Z [SKIPPED]
2023-05-20,15,2025-11-05T17:26:58Z [SKIPPED]
2023-05-21,6,2025-11-05T17:27:02Z [SKIPPED]
2023-05-22,137,2025-11-05T17:27:05Z [SKIPPED]
2023-05-23,151,2025-11-05T17:27:09Z [SKIPPED]
2023-05-24,187,2025-11-05T17:27:13Z [SKIPPED]
2023-05-25,146,2025-11-05T17:27:16Z [SKIPPED]
2023-05-26,150,2025-11-05T17:27:20Z [SKIPPED]
2023-05-27,11,2025-11-05T17:27:23Z [SKIPPED]
2023-05-28,6,2025-11-05T17:27:27Z [SKIPPED]
2023-05-29,8,2025-11-05T17:27:30Z [SKIPPED]
2023-05-30,203,2025-11-05T17:27:34Z [SKIPPED]
2023-05-31,143,2025-11-05T17:27:37Z [SKIPPED]
2023-06-01,175,2025-11-05T17:27:41Z [SKIPPED]
2023-06-02,125,2025-11-05T17:27:44Z [SKIPPED]
2023-06-03,13,2025-11-05T17:27:48Z [SKIPPED]
2023-06-04,12,2025-11-05T17:27:52Z [SKIPPED]
2023-06-05,170,2025-11-05T17:27:55Z [SKIPPED]
2023-06-06,134,2025-11-05T17:27:59Z [SKIPPED]
2023-06-07,167,2025-11-05T17:28:02Z [SKIPPED]
2023-06-08,126,2025-11-05T17:28:05Z [SKIPPED]
2023-06-09,125,2025-11-05T17:28:09Z [SKIPPED]
2023-06-10,9,2025-11-05T17:28:12Z [SKIPPED]
