dataset,date,rows,timestamp
tnp,2022-08-07,195570,2025-11-05T01:00:06Z
tnp,2022-08-08,161037,2025-11-05T01:02:43Z
tnp,2022-08-09,155701,2025-11-05T01:05:38Z
tnp,2022-08-10,169541,2025-11-05T01:08:02Z
tnp,2022-08-11,182470,2025-11-05T01:10:34Z
tnp,2022-08-12,219677,2025-11-05T01:13:26Z
tnp,2022-08-13,244633,2025-11-05T01:16:12Z
tnp,2022-08-14,185752,2025-11-05T01:18:43Z
tnp,2022-08-15,159714,2025-11-05T01:20:50Z
tnp,2022-08-16,162927,2025-11-05T01:23:08Z
tnp,2022-08-17,168994,2025-11-05T01:26:45Z
tnp,2022-08-18,186339,2025-11-05T01:29:04Z
tnp,2022-08-19,228765,2025-11-05T01:31:29Z
tnp,2022-08-20,261419,2025-11-05T01:34:05Z
tnp,2022-08-21,195367,2025-11-05T01:37:00Z
tnp,2022-08-22,154661,2025-11-05T01:39:24Z
tnp,2022-08-23,161336,2025-11-05T01:41:58Z
tnp,2022-08-24,174392,2025-11-05T01:43:53Z
tnp,2022-08-25,192609,2025-11-05T01:46:21Z
tnp,2022-08-26,218624,2025-11-05T01:48:18Z
tnp,2022-08-27,247526,2025-11-05T01:50:10Z
tnp,2022-08-28,184525,2025-11-05T01:52:39Z
tnp,2022-08-29,150425,2025-11-05T01:54:41Z
tnp,2022-08-30,152580,2025-11-05T01:56:52Z
tnp,2022-08-31,164145,2025-11-05T01:58:57Z
tnp,2022-09-01,181137,2025-11-05T02:03:00Z
tnp,2022-09-02,223848,2025-11-05T02:07:14Z
tnp,2022-09-03,256515,2025-11-05T02:11:28Z
tnp,2022-09-04,214988,2025-11-05T02:16:01Z
tnp,2022-09-05,145954,2025-11-05T02:19:13Z
tnp,2022-09-06,149316,2025-11-05T02:21:46Z
tnp,2022-09-07,156939,2025-11-05T02:24:15Z
tnp,2022-09-08,179321,2025-11-05T02:27:23Z
tnp,2022-09-09,224042,2025-11-05T02:33:36Z
tnp,2022-09-10,254705,2025-11-05T02:37:28Z
tnp,2022-09-11,200545,2025-11-05T02:40:48Z
tnp,2022-09-12,161181,2025-11-05T02:43:31Z
tnp,2022-09-13,163315,2025-11-05T02:45:55Z
tnp,2022-09-14,177759,2025-11-05T02:47:59Z
tnp,2022-09-15,190979,2025-11-05T02:50:20Z
tnp,2022-09-16,216968,2025-11-05T02:53:47Z
tnp,2022-09-17,240846,2025-11-05T02:56:14Z
tnp,2022-09-18,190117,2025-11-05T02:59:55Z
tnp,2022-09-19,153077,2025-11-05T03:03:02Z
tnp,2022-09-20,156422,2025-11-05T03:06:25Z
tnp,2022-09-21,171174,2025-11-05T03:09:54Z
tnp,2022-09-22,186440,2025-11-05T03:12:00Z
tnp,2022-09-23,228436,2025-11-05T03:15:24Z
tnp,2022-09-24,263075,2025-11-05T03:18:04Z
tnp,2022-09-25,199225,2025-11-05T03:22:52Z
tnp,2022-09-26,150881,2025-11-05T03:25:42Z
tnp,2022-09-27,161728,2025-11-05T03:28:19Z
tnp,2022-09-28,176915,2025-11-05T03:30:35Z
tnp,2022-09-29,197939,2025-11-05T03:33:47Z
tnp,2022-09-30,247717,2025-11-05T03:36:29Z
