dataset,date,rows,timestamp
tnp,2022-10-06,196491,2025-11-04T23:36:34Z
tnp,2022-10-07,258934,2025-11-04T23:39:19Z
tnp,2022-10-08,289106,2025-11-04T23:41:38Z
tnp,2022-10-09,213480,2025-11-04T23:44:54Z
tnp,2022-10-10,168834,2025-11-04T23:47:34Z
tnp,2022-10-11,188189,2025-11-04T23:49:36Z
tnp,2022-10-12,197158,2025-11-04T23:52:07Z
tnp,2022-10-13,220925,2025-11-04T23:54:05Z
tnp,2022-10-14,255104,2025-11-04T23:57:49Z
tnp,2022-10-15,279251,2025-11-05T00:00:20Z
tnp,2022-10-16,207907,2025-11-05T00:04:05Z
tnp,2022-10-17,175478,2025-11-05T00:07:42Z
tnp,2022-10-18,178689,2025-11-05T00:10:32Z
tnp,2022-10-19,189880,2025-11-05T00:12:42Z
tnp,2022-10-20,205960,2025-11-05T00:15:29Z
tnp,2022-10-21,243289,2025-11-05T00:17:21Z
tnp,2022-10-22,278049,2025-11-05T00:19:45Z
tnp,2022-10-23,209989,2025-11-05T00:21:52Z
tnp,2022-10-24,173562,2025-11-05T00:24:09Z
tnp,2022-10-25,193024,2025-11-05T00:26:42Z
tnp,2022-10-26,190922,2025-11-05T00:29:34Z
tnp,2022-10-27,204884,2025-11-05T00:32:17Z
tnp,2022-10-28,257322,2025-11-05T00:35:11Z
tnp,2022-10-29,309674,2025-11-05T00:39:05Z
tnp,2022-10-30,223795,2025-11-05T00:42:36Z
tnp,2022-10-31,161031,2025-11-05T00:45:01Z
tnp,2022-11-01,170117,2025-11-05T00:48:08Z
tnp,2022-11-02,175447,2025-11-05T00:50:23Z
tnp,2022-11-03,199485,2025-11-05T00:53:10Z
tnp,2022-11-04,246318,2025-11-05T00:54:58Z
tnp,2022-11-05,281277,2025-11-05T00:57:29Z
tnp,2022-11-06,207855,2025-11-05T00:59:28Z
tnp,2022-11-07,169622,2025-11-05T01:01:33Z
tnp,2022-11-08,170064,2025-11-05T01:04:05Z
tnp,2022-11-09,183833,2025-11-05T01:06:52Z
tnp,2022-11-10,207349,2025-11-05T01:09:53Z
tnp,2022-11-11,256474,2025-11-05T01:12:27Z
tnp,2022-11-12,292428,2025-11-05T01:15:08Z
tnp,2022-11-13,213990,2025-11-05T01:17:38Z
tnp,2022-11-14,175983,2025-11-05T01:20:01Z
tnp,2022-11-15,192232,2025-11-05T01:23:38Z
tnp,2022-11-16,200974,2025-11-05T01:26:31Z
tnp,2022-11-17,219291,2025-11-05T01:29:33Z
tnp,2022-11-18,257741,2025-11-05T01:32:17Z
tnp,2022-11-19,270769,2025-11-05T01:35:22Z
tnp,2022-11-20,194417,2025-11-05T01:37:17Z
tnp,2022-11-21,160942,2025-11-05T01:39:52Z
tnp,2022-11-22,164476,2025-11-05T01:42:39Z
tnp,2022-11-23,180106,2025-11-05T01:45:14Z
tnp,2022-11-24,133197,2025-11-05T01:47:49Z
tnp,2022-11-25,162302,2025-11-05T01:49:37Z
tnp,2022-11-26,197055,2025-11-05T01:51:59Z
tnp,2022-11-27,163672,2025-11-05T01:54:17Z
tnp,2022-11-28,169158,2025-11-05T01:56:31Z
tnp,2022-11-29,178202,2025-11-05T01:59:14Z
tnp,2022-11-30,203446,2025-11-05T02:01:44Z
tnp,2022-12-01,215642,2025-11-05T02:05:56Z
tnp,2022-12-02,250248,2025-11-05T02:11:48Z
tnp,2022-12-03,297099,2025-11-05T02:17:36Z
tnp,2022-12-04,206244,2025-11-05T02:21:15Z
tnp,2022-12-05,169074,2025-11-05T02:24:15Z
tnp,2022-12-06,180419,2025-11-05T02:27:21Z
tnp,2022-12-07,197848,2025-11-05T02:33:57Z
tnp,2022-12-08,226653,2025-11-05T02:38:44Z
tnp,2022-12-09,271198,2025-11-05T02:42:13Z
tnp,2022-12-10,286098,2025-11-05T02:46:04Z
tnp,2022-12-11,202833,2025-11-05T02:49:58Z
tnp,2022-12-12,170167,2025-11-05T02:52:50Z
tnp,2022-12-13,184394,2025-11-05T02:55:04Z
tnp,2022-12-14,212028,2025-11-05T02:57:17Z
tnp,2022-12-15,230382,2025-11-05T02:59:56Z
tnp,2022-12-16,267828,2025-11-05T03:02:11Z
tnp,2022-12-17,290668,2025-11-05T03:04:14Z
tnp,2022-12-18,214029,2025-11-05T03:07:17Z
tnp,2022-12-19,170274,2025-11-05T03:09:42Z
tnp,2022-12-20,177586,2025-11-05T03:12:51Z
tnp,2022-12-21,187665,2025-11-05T03:16:01Z
tnp,2022-12-22,154784,2025-11-05T03:19:19Z
tnp,2022-12-23,151791,2025-11-05T03:22:49Z
tnp,2022-12-24,143512,2025-11-05T03:25:38Z
tnp,2022-12-25,97753,2025-11-05T03:28:35Z
tnp,2022-12-26,126439,2025-11-05T03:30:56Z
tnp,2022-12-27,155747,2025-11-05T03:33:02Z
tnp,2022-12-28,166318,2025-11-05T03:35:47Z
tnp,2022-12-29,179685,2025-11-05T03:39:08Z
tnp,2022-12-30,217663,2025-11-05T03:42:43Z
tnp,2022-12-31,272007,2025-11-05T03:44:39Z
